3426,30.574651,0.000000,4.638847,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.010382,3426,3421,4,22
3454,30.772643,0.000000,5.079301,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.019818,3454,3448,5,22
3482,30.975662,0.000000,5.519755,10.006000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.014054,3482,3475,6,22
3510,31.175158,0.000000,5.974287,10.004000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.017632,3510,3502,7,22
3541,31.571169,0.000000,6.911505,10.001000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.021638,3541,3532,8,22
3569,31.771032,0.000000,7.351959,10.000000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.031994,3569,3560,8,22
3597,31.974749,-0.010000,7.692529,10.000000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.032943,3597,3586,10,22
3616,32.169161,-0.010424,7.697133,10.000000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,6,1,,0.033496,3616,3597,12,22
3656,32.574920,-0.010000,7.472302,10.008000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.041208,3656,3641,14,22
3684,32.774281,0.000000,6.989607,10.008000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.034391,3684,3669,14,22
3712,32.973646,0.020000,6.421137,10.004000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.053989,3712,3694,17,22
3740,33.173651,0.020000,5.874428,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,6,1,,0.037116,3740,3713,20,22
3771,33.575578,0.010000,4.923109,9.988000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.046211,3771,3747,23,22
3799,33.776151,0.000000,4.482644,9.986000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.036221,3799,3773,25,22
3827,33.973297,0.000000,4.049914,9.986000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.040481,3827,3800,26,22
3855,34.174047,0.000000,3.595386,9.987000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,7,0,random_loss,0.000000,3855,3818,28,22
3886,34.576547,-0.010000,2.608256,9.992000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.033135,3886,3854,31,23
3914,34.771404,0.000000,2.083387,9.994000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.038041,3914,3880,33,23
3942,34.971349,0.000000,1.536750,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.049408,3942,3908,33,23
