2396,21.293424,-0.012089,5.607124,9.982000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2396,2395,0,19
2430,21.543682,-0.009559,6.054682,9.984000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2430,2429,0,19
2458,21.792940,-0.006721,6.979385,9.987000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2458,2457,0,19
2489,22.043652,-0.009100,7.416267,9.989000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000020,2489,2488,0,19
2516,22.293513,-0.018065,7.757744,9.991000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,1,1,0.000313,2516,2514,0,19
2541,22.543773,-0.028823,7.918290,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,1,1,0.000685,2541,2539,0,19
2569,22.793812,-0.019593,7.562515,10.009000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,2,1,0.001742,2569,2566,0,19
2600,23.043484,0.004152,7.085737,10.012000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,2,1,0.003732,2600,2597,0,19
2631,23.293304,0.024699,6.520822,10.010000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,5,1,0.005767,2631,2625,0,19
2656,23.543637,0.030937,5.968281,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,5,1,0.004446,2656,2650,0,19
2683,23.793633,0.018266,5.003534,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.005287,2683,2677,1,19
2715,24.042949,0.010832,4.562834,9.998000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.005083,2715,2707,1,19
2748,24.293052,0.005869,4.121828,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.006595,2748,2735,2,19
2770,24.544023,0.003653,3.668409,10.000000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.011733,2770,2758,2,19
2808,24.793298,0.002313,2.683964,10.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.007335,2808,2793,4,20
2828,25.043964,0.002580,2.158407,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.006972,2828,2815,4,20
2863,25.293263,0.003207,1.613031,10.007000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,12,1,0.014726,2863,2845,5,20
2886,25.542950,0.003991,1.052397,10.008000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.015582,2886,2874,5,20
2920,25.792888,0.000897,0.054445,10.010000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.012564,2920,2903,5,20
2943,26.043954,0.001975,0.256020,10.011000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.008640,2943,2929,6,20
2980,26.293080,0.007376,0.324035,10.012000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,14,0,0.000000,2980,2958,7,20
3001,26.543676,0.011858,0.290422,10.012000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.012948,3001,2983,8,20
3034,26.793286,0.013222,0.144893,10.008000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.014205,3034,3015,9,20
3059,27.042877,0.011638,0.083347,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.009367,3059,3041,10,22
3090,27.293754,0.009516,0.039210,10.005000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.015277,3090,3068,13,22
3115,27.542841,0.007946,0.067746,10.003000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.012794,3115,3092,14,22
3147,27.793137,0.010109,0.823698,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.013145,3147,3121,15,22
3175,28.046410,0.005723,1.442832,10.001000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.015239,3175,3151,15,22
3207,28.293104,-0.000821,2.083509,10.001000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.012916,3207,3177,16,22
