0.2245,2814,24.676055,0.010600,0.219751,10.007000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,348,0,0,0.000000,2814,2520,293,20
0.2245,2844,24.989803,0.009783,0.139951,10.006000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,377,0,1,0.100358,2844,2534,309,20
0.2245,2872,25.237917,0.007686,0.062663,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,403,0,1,0.083042,2872,2547,324,20
0.2245,2901,25.432672,0.005729,0.024063,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,431,0,1,0.084835,2901,2561,339,20
0.2245,2930,25.737552,0.004383,0.018012,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,458,0,0,0.000000,2930,2575,354,20
0.2245,2959,25.995366,0.003251,0.033113,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,486,0,0,0.000000,2959,2589,369,22
0.2245,2987,26.228650,0.000000,0.020000,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,513,0,1,0.062225,2987,2602,384,22
0.2245,3016,26.430682,0.000000,0.297321,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,541,0,1,0.099269,3016,2616,399,22
0.2245,3047,26.737771,0.010827,0.816720,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,569,0,1,0.056082,3047,2630,416,22
0.2245,3076,26.992170,0.005965,1.458808,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,597,0,1,0.098049,3076,2644,431,22
0.2245,3104,27.227124,0.000000,2.734904,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,624,0,0,0.000000,3104,2658,445,22
0.2245,3133,27.427704,0.000000,3.295694,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,652,0,0,0.000000,3133,2672,460,22
0.2245,3164,27.733171,-0.005931,3.802360,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,681,1,1,0.104383,3164,2685,477,22
0.2245,3193,27.995866,-0.003214,4.268272,10.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,710,0,0,0.000000,3193,2701,491,22
0.2245,3221,28.229358,0.000000,5.157402,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,735,0,1,0.072863,3221,2713,507,22
0.2245,3250,28.432436,0.000000,5.590143,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,760,0,0,0.000000,3250,2726,523,22
0.2245,3281,28.735580,0.003880,6.047350,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,789,0,1,0.092150,3281,2740,540,22
0.2245,3314,28.993004,0.004215,6.504393,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,821,0,1,0.115851,3314,2756,557,22
0.2245,3342,29.226939,0.000000,7.394194,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,829,0,1,0.115286,3342,2760,581,22
0.2245,3371,29.429065,-0.010000,7.714318,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,855,0,0,0.000000,3371,2773,597,22
0.2245,3402,29.737226,-0.025609,7.860928,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,884,1,0,0.000000,3402,2787,613,22
0.2245,3431,29.994811,-0.028224,7.771410,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,911,0,1,0.126549,3431,2801,629,22
0.2245,3459,30.226087,0.000000,6.961451,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,938,0,0,0.000000,3459,2815,643,22
0.2245,3488,30.426724,0.020000,6.386619,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,964,0,0,0.000000,3488,2828,659,22
0.2245,3519,30.740520,0.024899,5.843719,9.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,993,0,1,0.143738,3519,2842,676,22
0.2245,3548,30.992146,0.017312,5.346700,9.987000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,998,0,0,0.000000,3548,2845,702,22
0.2245,3576,31.231908,0.000000,4.446774,9.982000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1024,0,0,0.000000,3576,2858,717,22
0.2245,3605,31.423840,0.000000,4.014038,9.982000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1049,0,1,0.087958,3605,2870,734,22
0.2245,3636,31.739433,-0.012127,3.569069,9.984000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1077,0,1,0.108196,3636,2884,751,22
0.2245,3665,31.995983,-0.013298,3.097264,9.987000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1104,0,0,0.000000,3665,2898,766,22
0.2245,3693,32.226873,-0.010000,2.061577,9.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1128,0,0,0.000000,3693,2910,782,23
0.2245,3722,32.428161,-0.010000,1.514926,9.995000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1155,0,1,0.117121,3722,2923,798,23
0.2245,3753,32.740998,-0.008552,0.963772,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1181,1,1,0.115590,3753,2935,816,23
0.2245,3782,32.995125,-0.007795,0.406947,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1209,0,1,0.119796,3782,2950,831,23
