2494,36.859603,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2494,2493,0,0
2521,37.109713,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2521,2520,0,0
2546,37.355966,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2546,2545,0,0
2571,37.611140,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2571,2570,0,0
2596,37.859905,0.000000,0.028284,-0.007000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2596,2595,0,0
2622,38.113881,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2622,2621,0,0
2647,38.361708,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2647,2646,0,0
2672,38.609831,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2672,2671,0,0
2701,38.864002,0.000253,0.000268,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2701,2700,0,0
2729,39.112966,0.000265,0.002570,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2729,2728,0,0
2756,39.361924,0.000307,0.005167,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2756,2755,0,0
2783,39.611449,0.000222,0.007976,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2783,2782,0,0
2810,39.860949,0.000136,0.010683,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2810,2809,0,0
2838,40.108608,0.000097,0.013320,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2838,2837,0,0
2865,40.361014,0.000078,0.016039,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2865,2864,0,0
2892,40.610655,0.000065,0.018673,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2892,2891,0,0
2919,40.863676,0.000184,0.021015,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2919,2918,0,0
2947,41.112812,0.000192,0.022888,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2947,2946,0,0
2974,41.361626,0.000278,0.024500,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2974,2973,0,0
3001,41.612066,0.000251,0.025909,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3001,3000,0,0
3028,41.861939,0.000201,0.026947,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3028,3027,0,0
3056,42.111915,0.000226,0.027273,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3056,3055,0,0
3083,42.362848,0.000198,0.027573,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3083,3082,0,0
3110,42.616065,0.000148,0.027586,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3110,3109,0,0
3137,42.864694,0.000157,0.027322,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3137,3136,0,0
3165,43.111336,0.000139,0.026569,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3165,3164,0,0
3192,43.363573,0.000139,0.025839,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3192,3191,0,0
3219,43.610934,0.000071,0.025057,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3219,3218,0,0
3246,43.861049,0.000092,0.024449,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3246,3245,0,0
3274,44.110103,0.000141,0.023525,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3274,3273,0,0
3301,44.362123,-0.000017,0.022841,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3301,3300,0,0
3328,44.613067,0.000106,0.022293,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3328,3327,0,0
3355,44.860879,0.000070,0.021814,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3355,3354,0,0
3383,45.113666,0.000151,0.021130,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3383,3382,0,0
3410,45.360577,0.000112,0.020710,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3410,3409,0,0
3437,45.614937,0.000104,0.020477,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3437,3436,0,0
3464,45.862620,0.000108,0.020435,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3464,3463,0,0
3492,46.113857,0.000169,0.019942,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3492,3491,0,0
3519,46.362243,0.000133,0.019739,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3519,3518,0,0
3546,46.615145,0.000220,0.019725,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3546,3545,0,0
3573,46.864966,0.000212,0.019864,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3573,3572,0,0
3602,47.115583,0.000187,0.019372,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3602,3601,0,0
3629,47.359460,0.000205,0.019378,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3629,3628,0,0
3656,47.611787,0.000209,0.019597,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3656,3655,0,0
3683,47.862382,0.000208,0.019640,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3683,3682,0,0
3711,48.111118,0.000240,0.019603,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3711,3710,0,0
3738,48.363992,0.000221,0.019575,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3738,3737,0,0
3765,48.613205,0.000163,0.019610,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3765,3764,0,0
3792,48.862249,0.000176,0.019762,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3792,3791,0,0
3820,49.113219,0.000128,0.019596,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3820,3819,0,0
3847,49.364566,0.000119,0.019651,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3847,3846,0,0
3874,49.614142,0.000103,0.019862,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3874,3873,0,0
3901,49.861733,0.000137,0.020042,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3901,3900,0,0
3929,50.110149,0.000107,0.019915,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3929,3928,0,0
3956,50.365004,0.000115,0.020024,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3956,3955,0,0
3983,50.612840,0.000186,0.020341,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,3983,3982,0,0
4010,50.863154,0.000173,0.020640,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,4010,4009,0,0
4038,51.116344,0.000168,0.020577,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,4038,4037,0,0
4065,51.365374,0.000154,0.020672,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,4065,4064,0,0
4092,51.614934,0.000088,0.020745,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,4092,4091,0,0
4119,51.864117,0.000100,0.020894,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,4119,4118,0,0
